
     6     23     12     47359 # 223  t1   12    3    -1.091     1.890    44.934 47359 0 0 6 23

     6     24     12     23039 # 224  t1   12    4    -1.455     2.521    42.024 23039 0 0 6 24

     6     25     12     20735 # 225  t1   12    5    -1.819     3.151    39.113 20735 0 0 6 25

     6     26     12     37887 # 226  t1   12    6    -2.183     3.781    36.203 37887 0 0 6 26

     6     27     12     65518 # 227  t1   12    7    -2.547     4.411    33.293 65518 0 0 6 27

     6     28     12     65357 # 228  t1   12    8    -2.910     5.041    30.382 65357 0 0 6 28

     6     29     12   6487808 # 229  t1   12    9    -3.274     5.671    27.472 6487808 0 0 6 29

     6     30     12  16774656 # 230  t1   12   10    -3.638     6.301    24.561 16774656 0 0 6 30

     6     31     12  16738304 # 231  t1   12   11    -4.002     6.931    21.651 16738304 0 0 6 31

     6     32     12  16711935 # 232  t1   12   12    -4.366     7.562    18.741 16711935 0 0 6 32

     6     33     12  16727040 # 233  t1   12   13    -4.729     8.192    15.830 16727040 0 0 6 33

     6     34     12  16730112 # 234  t1   12   14    -5.093     8.822    12.920 16730112 0 0 6 34

     6     35     12  16721664 # 235  t1   12   15    -5.457     9.452    10.009 16721664 0 0 6 35

     6     36     12  16720384 # 236  t1   12   16    -5.821    10.082     7.099 16720384 0 0 6 36

     6     37     12  16747264 # 237  t1   12   17    -6.185    10.712     4.188 16747264 0 0 6 37

     6     38     12  15990528 # 238  t1   12   18    -6.548    11.342     1.278 15990528 0 0 6 38

     6     39     12   6815488 # 239  t1   12   19    -6.912    11.972    -1.632 6815488 0 0 6 39

     6     40     12     65317 # 240  t1   12   20    -7.276    12.603    -4.543 65317 0 0 6 40

     1     20     13  16711935 # 1  t1    1    1     0.000     0.728    50.755 16711935 0 0 1 20

     1     19     13     26623 # 2  t1    1    2     0.000     1.455    47.845 26623 0 0 1 19

     1     18     13  12386559 # 3  t1    1    3     0.000     2.183    44.934 12386559 0 0 1 18

     1     17     13  16187647 # 4  t1    1    4     0.000     2.910    42.024 16187647 0 0 1 17

     1     16     13  12058879 # 5  t1    1    5     0.000     3.638    39.113 12058879 0 0 1 16

     1     15     13   2818303 # 6  t1    1    6     0.000     4.366    36.203 2818303 0 0 1 15

     1     14     13     40447 # 7  t1    1    7     0.000     5.093    33.293 40447 0 0 1 14

     1     13     13     65391 # 8  t1    1    8     0.000     5.821    30.382 65391 0 0 1 13

     1     12     13  10682112 # 9  t1    1    9     0.000     6.548    27.472 10682112 0 0 1 12

     1     11     13  16726784 # 10  t1    1   10     0.000     7.276    24.561 16726784 0 0 1 11

     1     10     13  16771840 # 11  t1    1   11     0.000     8.004    21.651 16771840 0 0 1 10

     1      9     13     65292 # 12  t1    1   12     0.000     8.731    18.741 65292 0 0 1 9

     1      8     13     59135 # 13  t1    1   13     0.000     9.459    15.830 59135 0 0 1 8

     1      7     13    524543 # 14  t1    1   14     0.000    10.186    12.920 524543 0 0 1 7

     1      6     13  13566207 # 15  t1    1   15     0.000    10.914    10.009 13566207 0 0 1 6

     1      5     13  16711831 # 16  t1    1   16     0.000    11.642     7.099 16711831 0 0 1 5

     1      4     13  16711733 # 17  t1    1   17     0.000    12.369     4.188 16711733 0 0 1 4

     1      3     13  16711691 # 18  t1    1   18     0.000    13.097     1.278 16711691 0 0 1 3

     1      2     13  16711707 # 19  t1    1   19     0.000    13.825    -1.632 16711707 0 0 1 2

     1      1     13  16711782 # 20  t1    1   20     0.000    14.552    -4.543 16711782 0 0 1 1

     1     21     13     26623 # 21  t1    2    1     0.364     0.630    50.755 26623 0 0 1 21

     1     22     13  16711935 # 22  t1    2    2     0.728     1.260    47.845 16711935 0 0 1 22

     1     23     13     65322 # 23  t1    2    3     1.091     1.890    44.934 65322 0 0 1 23

     1     24     13     60927 # 24  t1    2    4     1.455     2.521    42.024 60927 0 0 1 24

     1     25     13     52991 # 25  t1    2    5     1.819     3.151    39.113 52991 0 0 1 25

     1     26     13     65489 # 26  t1    2    6     2.183     3.781    36.203 65489 0 0 1 26

     1     27     13     65314 # 27  t1    2    7     2.547     4.411    33.293 65314 0 0 1 27

     1     28     13  12844800 # 28  t1    2    8     2.910     5.041    30.382 12844800 0 0 1 28

     1     29     13  16725504 # 29  t1    2    9     3.274     5.671    27.472 16725504 0 0 1 29

     1     30     13  16768256 # 30  t1    2   10     3.638     6.301    24.561 16768256 0 0 1 30

     1     31     13    982784 # 31  t1    2   11     4.002     6.931    21.651 982784 0 0 1 31

     1     32     13     65526 # 32  t1    2   12     4.366     7.562    18.741 65526 0 0 1 32

     1     33     13      7679 # 33  t1    2   13     4.729     8.192    15.830 7679 0 0 1 33

     1     34     13  11010303 # 34  t1    2   14     5.093     8.822    12.920 11010303 0 0 1 34

     1     35     13  16711869 # 35  t1    2   15     5.457     9.452    10.009 16711869 0 0 1 35

     1     36     13  16711768 # 36  t1    2   16     5.821    10.082     7.099 16711768 0 0 1 36

     1     37     13  16711723 # 37  t1    2   17     6.185    10.712     4.188 16711723 0 0 1 37

     1     38     13  16711736 # 38  t1    2   18     6.548    11.342     1.278 16711736 0 0 1 38

     1     39     13  16711806 # 39  t1    2   19     6.912    11.972    -1.632 16711806 0 0 1 39

     1     40     13  16711931 # 40  t1    2   20     7.276    12.603    -4.543 16711931 0 0 1 40

     2     20     13  12386559 # 41  t1    3    1     0.630     0.364    50.755 12386559 0 0 2 20

     2     19     13     65322 # 42  t1    3    2     1.260     0.728    47.845 65322 0 0 2 19

     2     18     13  16711935 # 43  t1    3    3     1.890     1.091    44.934 16711935 0 0 2 18

     2     17     13  12844800 # 44  t1    3    4     2.521     1.455    42.024 12844800 0 0 2 17

     2     16     13   5766912 # 45  t1    3    5     3.151     1.819    39.113 5766912 0 0 2 16

     2     15     13   8322816 # 46  t1    3    6     3.781     2.183    36.203 8322816 0 0 2 15

     2     14     13  16774656 # 47  t1    3    7     4.411     2.547    33.293 16774656 0 0 2 14

     2     13     13  16723200 # 48  t1    3    8     5.041     2.910    30.382 16723200 0 0 2 13

     2     12     13  16760576 # 49  t1    3    9     5.671     3.274    27.472 16760576 0 0 2 12

     2     11     13   4521728 # 50  t1    3   10     6.301     3.638    24.561 4521728 0 0 2 11

     2     10     13     65459 # 51  t1    3   11     6.931     4.002    21.651 65459 0 0 2 10

     2      9     13     26879 # 52  t1    3   12     7.562     4.366    18.741 26879 0 0 2 9

     2      8     13   6095103 # 53  t1    3   13     8.192     4.729    15.830 6095103 0 0 2 8

     2      7     13  16187647 # 54  t1    3   14     8.822     5.093    12.920 16187647 0 0 2 7

     2      6     13  16711837 # 55  t1    3   15     9.452     5.457    10.009 16711837 0 0 2 6

     2      5     13  16711785 # 56  t1    3   16    10.082     5.821     7.099 16711785 0 0 2 5

     2      4     13  16711790 # 57  t1    3   17    10.712     6.185     4.188 16711790 0 0 2 4

     2      3     13  16711852 # 58  t1    3   18    11.342     6.548     1.278 16711852 0 0 2 3

     2      2     13  14483711 # 59  t1    3   19    11.972     6.912    -1.632 14483711 0 0 2 2

     2      1     13   3539199 # 60  t1    3   20    12.603     7.276    -4.543 3539199 0 0 2 1

     2     21     13  16187647 # 61  t1    4    1     0.728     0.000    50.755 16187647 0 0 2 21

     2     22     13     60927 # 62  t1    4    2     1.455     0.000    47.845 60927 0 0 2 22

     2     23     13  12844800 # 63  t1    4    3     2.183     0.000    44.934 12844800 0 0 2 23

     2     24     13  16711935 # 64  t1    4    4     2.910     0.000    42.024 16711935 0 0 2 24

     2     25     13  16747776 # 65  t1    4    5     3.638     0.000    39.113 16747776 0 0 2 25

     2     26     13  16746752 # 66  t1    4    6     4.366     0.000    36.203 16746752 0 0 2 26

     2     27     13  16719360 # 67  t1    4    7     5.093     0.000    33.293 16719360 0 0 2 27

     2     28     13  16748544 # 68  t1    4    8     5.821     0.000    30.382 16748544 0 0 2 28

     2     29     13  10223360 # 69  t1    4    9     6.548     0.000    27.472 10223360 0 0 2 29

     2     30     13     65349 # 70  t1    4   10     7.276     0.000    24.561 65349 0 0 2 30

     2     31     13     57599 # 71  t1    4   11     8.004     0.000    21.651 57599 0 0 2 31

     2     32     13      7935 # 72  t1    4   12     8.731     0.000    18.741 7935 0 0 2 32

     2     33     13   8454399 # 73  t1    4   13     9.459     0.000    15.830 8454399 0 0 2 33

     2     34     13  15925503 # 74  t1    4   14    10.186     0.000    12.920 15925503 0 0 2 34

     2     35     13  16711884 # 75  t1    4   15    10.914     0.000    10.009 16711884 0 0 2 35

     2     36     13  16711877 # 76  t1    4   16    11.642     0.000     7.099 16711877 0 0 2 36

     2     37     13  16711925 # 77  t1    4   17    12.369     0.000     4.188 16711925 0 0 2 37

     2     38     13  10617087 # 78  t1    4   18    13.097     0.000     1.278 10617087 0 0 2 38

     2     39     13    524543 # 79  t1    4   19    13.825     0.000    -1.632 524543 0 0 2 39

     2     40     13     48895 # 80  t1    4   20    14.552     0.000    -4.543 48895 0 0 2 40

     3     20     13  12058879 # 81  t1    5    1     0.630    -0.364    50.755 12058879 0 0 3 20

     3     19     13     52991 # 82  t1    5    2     1.260    -0.728    47.845 52991 0 0 3 19

     3     18     13   5766912 # 83  t1    5    3     1.890    -1.091    44.934 5766912 0 0 3 18

     3     17     13  16747776 # 84  t1    5    4     2.521    -1.455    42.024 16747776 0 0 3 17

     3     16     13  16711935 # 85  t1    5    5     3.151    -1.819    39.113 16711935 0 0 3 16

     3     15     13  16714496 # 86  t1    5    6     3.781    -2.183    36.203 16714496 0 0 3 15

     3     14     13  16731648 # 87  t1    5    7     4.411    -2.547    33.293 16731648 0 0 3 14

     3     13     13  16771072 # 88  t1    5    8     5.041    -2.910    30.382 16771072 0 0 3 13

     3     12     13   5832448 # 89  t1    5    9     5.671    -3.274    27.472 5832448 0 0 3 12

     3     11     13     65393 # 90  t1    5   10     6.301    -3.638    24.561 65393 0 0 3 11

     3     10     13     52991 # 91  t1    5   11     6.931    -4.002    21.651 52991 0 0 3 10

     3      9     13     11007 # 92  t1    5   12     7.562    -4.366    18.741 11007 0 0 3 9

     3      8     13   5505279 # 93  t1    5   13     8.192    -4.729    15.830 5505279 0 0 3 8

     3      7     13  10682623 # 94  t1    5   14     8.822    -5.093    12.920 10682623 0 0 3 7

     3      6     13  12386559 # 95  t1    5   15     9.452    -5.457    10.009 12386559 0 0 3 6

     3      5     13  10486015 # 96  t1    5   16    10.082    -5.821     7.099 10486015 0 0 3 5

     3      4     13   5046527 # 97  t1    5   17    10.712    -6.185     4.188 5046527 0 0 3 4

     3      3     13     14847 # 98  t1    5   18    11.342    -6.548     1.278 14847 0 0 3 3

     3      2     13     60927 # 99  t1    5   19    11.972    -6.912    -1.632 60927 0 0 3 2

     3      1     13     65335 # 100  t1    5   20    12.603    -7.276    -4.543 65335 0 0 3 1

     3     21     13   2818303 # 101  t1    6    1     0.364    -0.630    50.755 2818303 0 0 3 21

     3     22     13     65489 # 102  t1    6    2     0.728    -1.260    47.845 65489 0 0 3 22

     3     23     13   8322816 # 103  t1    6    3     1.091    -1.890    44.934 8322816 0 0 3 23

     3     24     13  16746752 # 104  t1    6    4     1.455    -2.521    42.024 16746752 0 0 3 24

     3     25     13  16714496 # 105  t1    6    5     1.819    -3.151    39.113 16714496 0 0 3 25

     3     26     13  16711935 # 106  t1    6    6     2.183    -3.781    36.203 16711935 0 0 3 26

     3     27     13  16732416 # 107  t1    6    7     2.547    -4.411    33.293 16732416 0 0 3 27

     3     28     13  16769024 # 108  t1    6    8     2.910    -5.041    30.382 16769024 0 0 3 28

     3     29     13   7339776 # 109  t1    6    9     3.274    -5.671    27.472 7339776 0 0 3 29

     3     30     13     65352 # 110  t1    6   10     3.638    -6.301    24.561 65352 0 0 3 30

     3     31     13     65522 # 111  t1    6   11     4.002    -6.931    21.651 65522 0 0 3 31

     3     32     13     32767 # 112  t1    6   12     4.366    -7.562    18.741 32767 0 0 3 32

     3     33     13      7423 # 113  t1    6   13     4.729    -8.192    15.830 7423 0 0 3 33

     3     34     13   1442047 # 114  t1    6   14     5.093    -8.822    12.920 1442047 0 0 3 34

     3     35     13   1245439 # 115  t1    6   15     5.457    -9.452    10.009 1245439 0 0 3 35

     3     36     13      9727 # 116  t1    6   16     5.821   -10.082     7.099 9727 0 0 3 36

     3     37     13     37375 # 117  t1    6   17     6.185   -10.712     4.188 37375 0 0 3 37

     3     38     13     65489 # 118  t1    6   18     6.548   -11.342     1.278 65489 0 0 3 38

     3     39     13     65294 # 119  t1    6   19     6.912   -11.972    -1.632 65294 0 0 3 39

     3     40     13  13958912 # 120  t1    6   20     7.276   -12.603    -4.543 13958912 0 0 3 40

     4     20     13     40447 # 121  t1    7    1     0.000    -0.728    50.755 40447 0 0 4 20

     4     19     13     65314 # 122  t1    7    2     0.000    -1.455    47.845 65314 0 0 4 19

     4     18     13  16774656 # 123  t1    7    3     0.000    -2.183    44.934 16774656 0 0 4 18

     4     17     13  16719360 # 124  t1    7    4     0.000    -2.910    42.024 16719360 0 0 4 17

     4     16     13  16731648 # 125  t1    7    5     0.000    -3.638    39.113 16731648 0 0 4 16

     4     15     13  16732416 # 126  t1    7    6     0.000    -4.366    36.203 16732416 0 0 4 15

     4     14     13  16711935 # 127  t1    7    7     0.000    -5.093    33.293 16711935 0 0 4 14

     4     13     13  16747008 # 128  t1    7    8     0.000    -5.821    30.382 16747008 0 0 4 13

     4     12     13  13500160 # 129  t1    7    9     0.000    -6.548    27.472 13500160 0 0 4 12

     4     11     13   2293504 # 130  t1    7   10     0.000    -7.276    24.561 2293504 0 0 4 11

     4     10     13     65400 # 131  t1    7   11     0.000    -8.004    21.651 65400 0 0 4 10

     4      9     13     65523 # 132  t1    7   12     0.000    -8.731    18.741 65523 0 0 4 9

     4      8     13     48383 # 133  t1    7   13     0.000    -9.459    15.830 48383 0 0 4 8

     4      7     13     40959 # 134  t1    7   14     0.000   -10.186    12.920 40959 0 0 4 7

     4      6     13     46847 # 135  t1    7   15     0.000   -10.914    10.009 46847 0 0 4 6

     4      5     13     65533 # 136  t1    7   16     0.000   -11.642     7.099 65533 0 0 4 5

     4      4     13     65409 # 137  t1    7   17     0.000   -12.369     4.188 65409 0 0 4 4

     4      3     13   2555648 # 138  t1    7   18     0.000   -13.097     1.278 2555648 0 0 4 3

     4      2     13  15662848 # 139  t1    7   19     0.000   -13.825    -1.632 15662848 0 0 4 2

     4      1     13  16723712 # 140  t1    7   20     0.000   -14.552    -4.543 16723712 0 0 4 1

     4     21     13     65391 # 141  t1    8    1    -0.364    -0.630    50.755 65391 0 0 4 21

     4     22     13  12844800 # 142  t1    8    2    -0.728    -1.260    47.845 12844800 0 0 4 22

     4     23     13  16723200 # 143  t1    8    3    -1.091    -1.890    44.934 16723200 0 0 4 23

     4     24     13  16748544 # 144  t1    8    4    -1.455    -2.521    42.024 16748544 0 0 4 24

     4     25     13  16771072 # 145  t1    8    5    -1.819    -3.151    39.113 16771072 0 0 4 25

     4     26     13  16769024 # 146  t1    8    6    -2.183    -3.781    36.203 16769024 0 0 4 26

     4     27     13  16747008 # 147  t1    8    7    -2.547    -4.411    33.293 16747008 0 0 4 27

     4     28     13  16711935 # 148  t1    8    8    -2.910    -5.041    30.382 16711935 0 0 4 28

     4     29     13  16753408 # 149  t1    8    9    -3.274    -5.671    27.472 16753408 0 0 4 29

     4     30     13  12058368 # 150  t1    8   10    -3.638    -6.301    24.561 12058368 0 0 4 30

     4     31     13   2621184 # 151  t1    8   11    -4.002    -6.931    21.651 2621184 0 0 4 31

     4     32     13     65351 # 152  t1    8   12    -4.366    -7.562    18.741 65351 0 0 4 32

     4     33     13     65417 # 153  t1    8   13    -4.729    -8.192    15.830 65417 0 0 4 33

     4     34     13     65432 # 154  t1    8   14    -5.093    -8.822    12.920 65432 0 0 4 34

     4     35     13     65396 # 155  t1    8   15    -5.457    -9.452    10.009 65396 0 0 4 35

     4     36     13     65310 # 156  t1    8   16    -5.821   -10.082     7.099 65310 0 0 4 36

     4     37     13   6749952 # 157  t1    8   17    -6.185   -10.712     4.188 6749952 0 0 4 37

     4     38     13  16772864 # 158  t1    8   18    -6.548   -11.342     1.278 16772864 0 0 4 38

     4     39     13  16722432 # 159  t1    8   19    -6.912   -11.972    -1.632 16722432 0 0 4 39

     4     40     13  16755968 # 160  t1    8   20    -7.276   -12.603    -4.543 16755968 0 0 4 40

     5     20     13  10682112 # 161  t1    9    1    -0.630    -0.364    50.755 10682112 0 0 5 20

     5     19     13  16725504 # 162  t1    9    2    -1.260    -0.728    47.845 16725504 0 0 5 19

     5     18     13  16760576 # 163  t1    9    3    -1.890    -1.091    44.934 16760576 0 0 5 18

     5     17     13  10223360 # 164  t1    9    4    -2.521    -1.455    42.024 10223360 0 0 5 17

     5     16     13   5832448 # 165  t1    9    5    -3.151    -1.819    39.113 5832448 0 0 5 16

     5     15     13   7339776 # 166  t1    9    6    -3.781    -2.183    36.203 7339776 0 0 5 15

     5     14     13  13500160 # 167  t1    9    7    -4.411    -2.547    33.293 13500160 0 0 5 14

     5     13     13  16753408 # 168  t1    9    8    -5.041    -2.910    30.382 16753408 0 0 5 13

     5     12     13  16711935 # 169  t1    9    9    -5.671    -3.274    27.472 16711935 0 0 5 12

     5     11     13  16752640 # 170  t1    9   10    -6.301    -3.638    24.561 16752640 0 0 5 11

     5     10     13  13893376 # 171  t1    9   11    -6.931    -4.002    21.651 13893376 0 0 5 10

     5      9     13   7143168 # 172  t1    9   12    -7.562    -4.366    18.741 7143168 0 0 5 9

     5      8     13   3407616 # 173  t1    9   13    -8.192    -4.729    15.830 3407616 0 0 5 8

     5      7     13   2948864 # 174  t1    9   14    -8.822    -5.093    12.920 2948864 0 0 5 7

     5      6     13   5766912 # 175  t1    9   15    -9.452    -5.457    10.009 5766912 0 0 5 6

     5      5     13  11665152 # 176  t1    9   16   -10.082    -5.821     7.099 11665152 0 0 5 5

     5      4     13  16763136 # 177  t1    9   17   -10.712    -6.185     4.188 16763136 0 0 5 4

     5      3     13  16720896 # 178  t1    9   18   -11.342    -6.548     1.278 16720896 0 0 5 3

     5      2     13  16750592 # 179  t1    9   19   -11.972    -6.912    -1.632 16750592 0 0 5 2

     5      1     13  10485504 # 180  t1    9   20   -12.603    -7.276    -4.543 10485504 0 0 5 1

     5     21     13  16726784 # 181  t1   10    1    -0.728     0.000    50.755 16726784 0 0 5 21

     5     22     13  16768256 # 182  t1   10    2    -1.455     0.000    47.845 16768256 0 0 5 22

     5     23     13   4521728 # 183  t1   10    3    -2.183     0.000    44.934 4521728 0 0 5 23

     5     24     13     65349 # 184  t1   10    4    -2.910     0.000    42.024 65349 0 0 5 24

     5     25     13     65393 # 185  t1   10    5    -3.638     0.000    39.113 65393 0 0 5 25

     5     26     13     65352 # 186  t1   10    6    -4.366     0.000    36.203 65352 0 0 5 26

     5     27     13   2293504 # 187  t1   10    7    -5.093     0.000    33.293 2293504 0 0 5 27

     5     28     13  12058368 # 188  t1   10    8    -5.821     0.000    30.382 12058368 0 0 5 28

     5     29     13  16752640 # 189  t1   10    9    -6.548     0.000    27.472 16752640 0 0 5 29

     5     30     13  16711935 # 190  t1   10   10    -7.276     0.000    24.561 16711935 0 0 5 30

     5     31     13  16746496 # 191  t1   10   11    -8.004     0.000    21.651 16746496 0 0 5 31

     5     32     13  16771840 # 192  t1   10   12    -8.731     0.000    18.741 16771840 0 0 5 32

     5     33     13  14614272 # 193  t1   10   13    -9.459     0.000    15.830 14614272 0 0 5 33

     5     34     13  14352128 # 194  t1   10   14   -10.186     0.000    12.920 14352128 0 0 5 34

     5     35     13  16774656 # 195  t1   10   15   -10.914     0.000    10.009 16774656 0 0 5 35

     5     36     13  16751872 # 196  t1   10   16   -11.642     0.000     7.099 16751872 0 0 5 36

     5     37     13  16719104 # 197  t1   10   17   -12.369     0.000     4.188 16719104 0 0 5 37

     5     38     13  16743936 # 198  t1   10   18   -13.097     0.000     1.278 16743936 0 0 5 38

     5     39     13  13827840 # 199  t1   10   19   -13.825     0.000    -1.632 13827840 0 0 5 39

     5     40     13   2031360 # 200  t1   10   20   -14.552     0.000    -4.543 2031360 0 0 5 40

     6     20     13  16771840 # 201  t1   11    1    -0.630     0.364    50.755 16771840 0 0 6 20

     6     19     13    982784 # 202  t1   11    2    -1.260     0.728    47.845 982784 0 0 6 19

     6     18     13     65459 # 203  t1   11    3    -1.890     1.091    44.934 65459 0 0 6 18

     6     17     13     57599 # 204  t1   11    4    -2.521     1.455    42.024 57599 0 0 6 17

     6     16     13     52991 # 205  t1   11    5    -3.151     1.819    39.113 52991 0 0 6 16

     6     15     13     65522 # 206  t1   11    6    -3.781     2.183    36.203 65522 0 0 6 15

     6     14     13     65400 # 207  t1   11    7    -4.411     2.547    33.293 65400 0 0 6 14

     6     13     13   2621184 # 208  t1   11    8    -5.041     2.910    30.382 2621184 0 0 6 13

     6     12     13  13893376 # 209  t1   11    9    -5.671     3.274    27.472 13893376 0 0 6 12

     6     11     13  16746496 # 210  t1   11   10    -6.301     3.638    24.561 16746496 0 0 6 11

     6     10     13  16711935 # 211  t1   11   11    -6.931     4.002    21.651 16711935 0 0 6 10

     6      9     13  16736768 # 212  t1   11   12    -7.562     4.366    18.741 16736768 0 0 6 9

     6      8     13  16749824 # 213  t1   11   13    -8.192     4.729    15.830 16749824 0 0 6 8

     6      7     13  16750592 # 214  t1   11   14    -8.822     5.093    12.920 16750592 0 0 6 7

     6      6     13  16739072 # 215  t1   11   15    -9.452     5.457    10.009 16739072 0 0 6 6

     6      5     13  16717312 # 216  t1   11   16   -10.082     5.821     7.099 16717312 0 0 6 5

     6      4     13  16736768 # 217  t1   11   17   -10.712     6.185     4.188 16736768 0 0 6 4

     6      3     13  16773632 # 218  t1   11   18   -11.342     6.548     1.278 16773632 0 0 6 3

     6      2     13   7405312 # 219  t1   11   19   -11.972     6.912    -1.632 7405312 0 0 6 2

     6      1     13     65326 # 220  t1   11   20   -12.603     7.276    -4.543 65326 0 0 6 1

     6     21     13     65292 # 221  t1   12    1    -0.364     0.630    50.755 65292 0 0 6 21

     6     22     13     65526 # 222  t1   12    2    -0.728     1.260    47.845 65526 0 0 6 22

     6     23     13     26879 # 223  t1   12    3    -1.091     1.890    44.934 26879 0 0 6 23

     6     24     13      7935 # 224  t1   12    4    -1.455     2.521    42.024 7935 0 0 6 24

     6     25     13     11007 # 225  t1   12    5    -1.819     3.151    39.113 11007 0 0 6 25

     6     26     13     32767 # 226  t1   12    6    -2.183     3.781    36.203 32767 0 0 6 26

     6     27     13     65523 # 227  t1   12    7    -2.547     4.411    33.293 65523 0 0 6 27

     6     28     13     65351 # 228  t1   12    8    -2.910     5.041    30.382 65351 0 0 6 28

     6     29     13   7143168 # 229  t1   12    9    -3.274     5.671    27.472 7143168 0 0 6 29

     6     30     13  16771840 # 230  t1   12   10    -3.638     6.301    24.561 16771840 0 0 6 30

     6     31     13  16736768 # 231  t1   12   11    -4.002     6.931    21.651 16736768 0 0 6 31

     6     32     13  16711935 # 232  t1   12   12    -4.366     7.562    18.741 16711935 0 0 6 32

     6     33     13  16724736 # 233  t1   12   13    -4.729     8.192    15.830 16724736 0 0 6 33

     6     34     13  16725760 # 234  t1   12   14    -5.093     8.822    12.920 16725760 0 0 6 34

     6     35     13  16715008 # 235  t1   12   15    -5.457     9.452    10.009 16715008 0 0 6 35

     6     36     13  16728832 # 236  t1   12   16    -5.821    10.082     7.099 16728832 0 0 6 36

     6     37     13  16756992 # 237  t1   12   17    -6.185    10.712     4.188 16756992 0 0 6 37

     6     38     13  13369088 # 238  t1   12   18    -6.548    11.342     1.278 13369088 0 0 6 38

     6     39     13   4259584 # 239  t1   12   19    -6.912    11.972    -1.632 4259584 0 0 6 39

     6     40     13     65352 # 240  t1   12   20    -7.276    12.603    -4.543 65352 0 0 6 40

     1     20     14  16711935 # 1  t1    1    1     0.000     0.728    50.755 16711935 0 0 1 20

     1     19     14     26623 # 2  t1    1    2     0.000     1.455    47.845 26623 0 0 1 19

     1     18     14  11141375 # 3  t1    1    3     0.000     2.183    44.934 11141375 0 0 1 18

     1     17     14  13500671 # 4  t1    1    4     0.000     2.910    42.024 13500671 0 0 1 17

     1     16     14   8061183 # 5  t1    1    5     0.000     3.638    39.113 8061183 0 0 1 16

     1     15     14      9983 # 6  t1    1    6     0.000     4.366    36.203 9983 0 0 1 15

     1     14     14     65023 # 7  t1    1    7     0.000     5.093    33.293 65023 0 0 1 14

     1     13     14     65283 # 8  t1    1    8     0.000     5.821    30.382 65283 0 0 1 13

     1     12     14  16771584 # 9  t1    1    9     0.000     6.548    27.472 16771584 0 0 1 12

     1     11     14  16726784 # 10  t1    1   10     0.000     7.276    24.561 16726784 0 0 1 11

     1     10     14  10485504 # 11  t1    1   11     0.000     8.004    21.651 10485504 0 0 1 10

     1      9     14     65402 # 12  t1    1   12     0.000     8.731    18.741 65402 0 0 1 9

     1      8     14     33791 # 13  t1    1   13     0.000     9.459    15.830 33791 0 0 1 8

     1      7     14   6029567 # 14  t1    1   14     0.000    10.186    12.920 6029567 0 0 1 7

     1      6     14  16711917 # 15  t1    1   15     0.000    10.914    10.009 16711917 0 0 1 6

     1      5     14  16711786 # 16  t1    1   16     0.000    11.642     7.099 16711786 0 0 1 5

     1      4     14  16711709 # 17  t1    1   17     0.000    12.369     4.188 16711709 0 0 1 4

     1      3     14  16711691 # 18  t1    1   18     0.000    13.097     1.278 16711691 0 0 1 3

     1      2     14  16711730 # 19  t1    1   19     0.000    13.825    -1.632 16711730 0 0 1 2

     1      1     14  16711827 # 20  t1    1   20     0.000    14.552    -4.543 16711827 0 0 1 1

     1     21     14     26623 # 21  t1    2    1     0.364     0.630    50.755 26623 0 0 1 21

     1     22     14  16711935 # 22  t1    2    2     0.728     1.260    47.845 16711935 0 0 1 22

     1     23     14     65304 # 23  t1    2    3     1.091     1.890    44.934 65304 0 0 1 23

     1     24     14     65513 # 24  t1    2    4     1.455     2.521    42.024 65513 0 0 1 24

     1     25     14     65522 # 25  t1    2    5     1.819     3.151    39.113 65522 0 0 1 25

     1     26     14     65410 # 26  t1    2    6     2.183     3.781    36.203 65410 0 0 1 26

     1     27     14   3997440 # 27  t1    2    7     2.547     4.411    33.293 3997440 0 0 1 27

     1     28     14  16765696 # 28  t1    2    8     2.910     5.041    30.382 16765696 0 0 1 28

     1     29     14  16725504 # 29  t1    2    9     3.274     5.671    27.472 16725504 0 0 1 29

     1     30     14  11861760 # 30  t1    2   10     3.638     6.301    24.561 11861760 0 0 1 30

     1     31     14     65370 # 31  t1    2   11     4.002     6.931    21.651 65370 0 0 1 31

     1     32     14     43519 # 32  t1    2   12     4.366     7.562    18.741 43519 0 0 1 32

     1     33     14   3408127 # 33  t1    2   13     4.729     8.192    15.830 3408127 0 0 1 33

     1     34     14  15204607 # 34  t1    2   14     5.093     8.822    12.920 15204607 0 0 1 34

     1     35     14  16711825 # 35  t1    2   15     5.457     9.452    10.009 16711825 0 0 1 35

     1     36     14  16711745 # 36  t1    2   16     5.821    10.082     7.099 16711745 0 0 1 36

     1     37     14  16711723 # 37  t1    2   17     6.185    10.712     4.188 16711723 0 0 1 37

     1     38     14  16711759 # 38  t1    2   18     6.548    11.342     1.278 16711759 0 0 1 38

