#    ../targets/2/AA_MATRIX7.dat
#    Col 1: Your TARGET_MODEL_NAME
#    Col 2: Strand number.
#    Col 3: Nutcracker Pixel#
#    Col 4: X location in world coordinates
#    Col 5: Y location in world coordinates
#    Col 6: Z location in world coordinates
#    Col 7: User string
#    Col 8: User pixel
# 
AA_MATRIX7  11   4 135.000   0.000  30.000 0     2    46 f AA_MATRIX7
AA_MATRIX7  11   5 135.000   0.000  27.000 0     2    47 f AA_MATRIX7
AA_MATRIX7  11   6 135.000   0.000  24.000 0     2    48 f AA_MATRIX7
AA_MATRIX7  11   7 135.000   0.000  21.000 0     2    49 f AA_MATRIX7
AA_MATRIX7  11   8 135.000   0.000  18.000 0     2    50 f AA_MATRIX7
AA_MATRIX7  11   9 135.000   0.000  15.000 0     2    51 f AA_MATRIX7
AA_MATRIX7  11  10 135.000   0.000  12.000 0     2    52 f AA_MATRIX7
AA_MATRIX7  11  11 135.000   0.000   9.000 0     2    53 f AA_MATRIX7
AA_MATRIX7  11  12 135.000   0.000   6.000 0     2    54 f AA_MATRIX7
AA_MATRIX7  11  13 135.000   0.000   3.000 0     2    55 f AA_MATRIX7
AA_MATRIX7  11  14 135.000   0.000   0.000 0     2    56 f AA_MATRIX7

AA_MATRIX7  12   1 132.000   0.000  39.000 0     2    70 f AA_MATRIX7
AA_MATRIX7  12   2 132.000   0.000  36.000 0     2    69 f AA_MATRIX7
AA_MATRIX7  12   3 132.000   0.000  33.000 0     2    68 f AA_MATRIX7
AA_MATRIX7  12   4 132.000   0.000  30.000 0     2    67 f AA_MATRIX7
AA_MATRIX7  12   5 132.000   0.000  27.000 0     2    66 f AA_MATRIX7
AA_MATRIX7  12   6 132.000   0.000  24.000 0     2    65 f AA_MATRIX7
AA_MATRIX7  12   7 132.000   0.000  21.000 0     2    64 f AA_MATRIX7
AA_MATRIX7  12   8 132.000   0.000  18.000 0     2    63 f AA_MATRIX7
AA_MATRIX7  12   9 132.000   0.000  15.000 0     2    62 f AA_MATRIX7
AA_MATRIX7  12  10 132.000   0.000  12.000 0     2    61 f AA_MATRIX7
AA_MATRIX7  12  11 132.000   0.000   9.000 0     2    60 f AA_MATRIX7
AA_MATRIX7  12  12 132.000   0.000   6.000 0     2    59 f AA_MATRIX7
AA_MATRIX7  12  13 132.000   0.000   3.000 0     2    58 f AA_MATRIX7
AA_MATRIX7  12  14 132.000   0.000   0.000 0     2    57 f AA_MATRIX7

AA_MATRIX7  13   1 129.000   0.000  39.000 0     2    71 f AA_MATRIX7
AA_MATRIX7  13   2 129.000   0.000  36.000 0     2    72 f AA_MATRIX7
AA_MATRIX7  13   3 129.000   0.000  33.000 0     2    73 f AA_MATRIX7
AA_MATRIX7  13   4 129.000   0.000  30.000 0     2    74 f AA_MATRIX7
AA_MATRIX7  13   5 129.000   0.000  27.000 0     2    75 f AA_MATRIX7
AA_MATRIX7  13   6 129.000   0.000  24.000 0     2    76 f AA_MATRIX7
AA_MATRIX7  13   7 129.000   0.000  21.000 0     2    77 f AA_MATRIX7
AA_MATRIX7  13   8 129.000   0.000  18.000 0     2    78 f AA_MATRIX7
AA_MATRIX7  13   9 129.000   0.000  15.000 0     2    79 f AA_MATRIX7
AA_MATRIX7  13  10 129.000   0.000  12.000 0     2    80 f AA_MATRIX7
AA_MATRIX7  13  11 129.000   0.000   9.000 0     2    81 f AA_MATRIX7
AA_MATRIX7  13  12 129.000   0.000   6.000 0     2    82 f AA_MATRIX7
AA_MATRIX7  13  13 129.000   0.000   3.000 0     2    83 f AA_MATRIX7
AA_MATRIX7  13  14 129.000   0.000   0.000 0     2    84 f AA_MATRIX7

AA_MATRIX7  14   1 126.000   0.000  39.000 0     2    98 f AA_MATRIX7
AA_MATRIX7  14   2 126.000   0.000  36.000 0     2    97 f AA_MATRIX7
AA_MATRIX7  14   3 126.000   0.000  33.000 0     2    96 f AA_MATRIX7
AA_MATRIX7  14   4 126.000   0.000  30.000 0     2    95 f AA_MATRIX7
AA_MATRIX7  14   5 126.000   0.000  27.000 0     2    94 f AA_MATRIX7
AA_MATRIX7  14   6 126.000   0.000  24.000 0     2    93 f AA_MATRIX7
AA_MATRIX7  14   7 126.000   0.000  21.000 0     2    92 f AA_MATRIX7
AA_MATRIX7  14   8 126.000   0.000  18.000 0     2    91 f AA_MATRIX7
AA_MATRIX7  14   9 126.000   0.000  15.000 0     2    90 f AA_MATRIX7
AA_MATRIX7  14  10 126.000   0.000  12.000 0     2    89 f AA_MATRIX7
AA_MATRIX7  14  11 126.000   0.000   9.000 0     2    88 f AA_MATRIX7
AA_MATRIX7  14  12 126.000   0.000   6.000 0     2    87 f AA_MATRIX7
AA_MATRIX7  14  13 126.000   0.000   3.000 0     2    86 f AA_MATRIX7
AA_MATRIX7  14  14 126.000   0.000   0.000 0     2    85 f AA_MATRIX7

AA_MATRIX7  15   1 123.000   0.000  39.000 0     3    14 f AA_MATRIX7
AA_MATRIX7  15   2 123.000   0.000  36.000 0     3    13 f AA_MATRIX7
AA_MATRIX7  15   3 123.000   0.000  33.000 0     3    12 f AA_MATRIX7
AA_MATRIX7  15   4 123.000   0.000  30.000 0     3    11 f AA_MATRIX7
AA_MATRIX7  15   5 123.000   0.000  27.000 0     3    10 f AA_MATRIX7
AA_MATRIX7  15   6 123.000   0.000  24.000 0     3     9 f AA_MATRIX7
AA_MATRIX7  15   7 123.000   0.000  21.000 0     3     8 f AA_MATRIX7
AA_MATRIX7  15   8 123.000   0.000  18.000 0     3     7 f AA_MATRIX7
AA_MATRIX7  15   9 123.000   0.000  15.000 0     3     6 f AA_MATRIX7
AA_MATRIX7  15  10 123.000   0.000  12.000 0     3     5 f AA_MATRIX7
AA_MATRIX7  15  11 123.000   0.000   9.000 0     3     4 f AA_MATRIX7
AA_MATRIX7  15  12 123.000   0.000   6.000 0     3     3 f AA_MATRIX7
AA_MATRIX7  15  13 123.000   0.000   3.000 0     3     2 f AA_MATRIX7
AA_MATRIX7  15  14 123.000   0.000   0.000 0     3     1 f AA_MATRIX7

AA_MATRIX7  16   1 120.000   0.000  39.000 0     3    15 f AA_MATRIX7
AA_MATRIX7  16   2 120.000   0.000  36.000 0     3    16 f AA_MATRIX7
AA_MATRIX7  16   3 120.000   0.000  33.000 0     3    17 f AA_MATRIX7
AA_MATRIX7  16   4 120.000   0.000  30.000 0     3    18 f AA_MATRIX7
AA_MATRIX7  16   5 120.000   0.000  27.000 0     3    19 f AA_MATRIX7
AA_MATRIX7  16   6 120.000   0.000  24.000 0     3    20 f AA_MATRIX7
AA_MATRIX7  16   7 120.000   0.000  21.000 0     3    21 f AA_MATRIX7
AA_MATRIX7  16   8 120.000   0.000  18.000 0     3    22 f AA_MATRIX7
AA_MATRIX7  16   9 120.000   0.000  15.000 0     3    23 f AA_MATRIX7
AA_MATRIX7  16  10 120.000   0.000  12.000 0     3    24 f AA_MATRIX7
AA_MATRIX7  16  11 120.000   0.000   9.000 0     3    25 f AA_MATRIX7
AA_MATRIX7  16  12 120.000   0.000   6.000 0     3    26 f AA_MATRIX7
AA_MATRIX7  16  13 120.000   0.000   3.000 0     3    27 f AA_MATRIX7
AA_MATRIX7  16  14 120.000   0.000   0.000 0     3    28 f AA_MATRIX7

AA_MATRIX7  17   1 117.000   0.000  39.000 0     3    42 f AA_MATRIX7
AA_MATRIX7  17   2 117.000   0.000  36.000 0     3    41 f AA_MATRIX7
AA_MATRIX7  17   3 117.000   0.000  33.000 0     3    40 f AA_MATRIX7
AA_MATRIX7  17   4 117.000   0.000  30.000 0     3    39 f AA_MATRIX7
AA_MATRIX7  17   5 117.000   0.000  27.000 0     3    38 f AA_MATRIX7
AA_MATRIX7  17   6 117.000   0.000  24.000 0     3    37 f AA_MATRIX7
AA_MATRIX7  17   7 117.000   0.000  21.000 0     3    36 f AA_MATRIX7
AA_MATRIX7  17   8 117.000   0.000  18.000 0     3    35 f AA_MATRIX7
AA_MATRIX7  17   9 117.000   0.000  15.000 0     3    34 f AA_MATRIX7
AA_MATRIX7  17  10 117.000   0.000  12.000 0     3    33 f AA_MATRIX7
AA_MATRIX7  17  11 117.000   0.000   9.000 0     3    32 f AA_MATRIX7
AA_MATRIX7  17  12 117.000   0.000   6.000 0     3    31 f AA_MATRIX7
AA_MATRIX7  17  13 117.000   0.000   3.000 0     3    30 f AA_MATRIX7
AA_MATRIX7  17  14 117.000   0.000   0.000 0     3    29 f AA_MATRIX7

AA_MATRIX7  18   1 114.000   0.000  39.000 0     3    43 f AA_MATRIX7
AA_MATRIX7  18   2 114.000   0.000  36.000 0     3    44 f AA_MATRIX7
AA_MATRIX7  18   3 114.000   0.000  33.000 0     3    45 f AA_MATRIX7
AA_MATRIX7  18   4 114.000   0.000  30.000 0     3    46 f AA_MATRIX7
AA_MATRIX7  18   5 114.000   0.000  27.000 0     3    47 f AA_MATRIX7
AA_MATRIX7  18   6 114.000   0.000  24.000 0     3    48 f AA_MATRIX7
AA_MATRIX7  18   7 114.000   0.000  21.000 0     3    49 f AA_MATRIX7
AA_MATRIX7  18   8 114.000   0.000  18.000 0     3    50 f AA_MATRIX7
AA_MATRIX7  18   9 114.000   0.000  15.000 0     3    51 f AA_MATRIX7
AA_MATRIX7  18  10 114.000   0.000  12.000 0     3    52 f AA_MATRIX7
AA_MATRIX7  18  11 114.000   0.000   9.000 0     3    53 f AA_MATRIX7
AA_MATRIX7  18  12 114.000   0.000   6.000 0     3    54 f AA_MATRIX7
AA_MATRIX7  18  13 114.000   0.000   3.000 0     3    55 f AA_MATRIX7
AA_MATRIX7  18  14 114.000   0.000   0.000 0     3    56 f AA_MATRIX7

AA_MATRIX7  19   1 111.000   0.000  39.000 0     3    70 f AA_MATRIX7
AA_MATRIX7  19   2 111.000   0.000  36.000 0     3    69 f AA_MATRIX7
AA_MATRIX7  19   3 111.000   0.000  33.000 0     3    68 f AA_MATRIX7
AA_MATRIX7  19   4 111.000   0.000  30.000 0     3    67 f AA_MATRIX7
AA_MATRIX7  19   5 111.000   0.000  27.000 0     3    66 f AA_MATRIX7
AA_MATRIX7  19   6 111.000   0.000  24.000 0     3    65 f AA_MATRIX7
AA_MATRIX7  19   7 111.000   0.000  21.000 0     3    64 f AA_MATRIX7
AA_MATRIX7  19   8 111.000   0.000  18.000 0     3    63 f AA_MATRIX7
AA_MATRIX7  19   9 111.000   0.000  15.000 0     3    62 f AA_MATRIX7
AA_MATRIX7  19  10 111.000   0.000  12.000 0     3    61 f AA_MATRIX7
AA_MATRIX7  19  11 111.000   0.000   9.000 0     3    60 f AA_MATRIX7
AA_MATRIX7  19  12 111.000   0.000   6.000 0     3    59 f AA_MATRIX7
AA_MATRIX7  19  13 111.000   0.000   3.000 0     3    58 f AA_MATRIX7
AA_MATRIX7  19  14 111.000   0.000   0.000 0     3    57 f AA_MATRIX7

AA_MATRIX7  20   1 108.000   0.000  39.000 0     3    71 f AA_MATRIX7
AA_MATRIX7  20   2 108.000   0.000  36.000 0     3    72 f AA_MATRIX7
AA_MATRIX7  20   3 108.000   0.000  33.000 0     3    73 f AA_MATRIX7
AA_MATRIX7  20   4 108.000   0.000  30.000 0     3    74 f AA_MATRIX7
AA_MATRIX7  20   5 108.000   0.000  27.000 0     3    75 f AA_MATRIX7
AA_MATRIX7  20   6 108.000   0.000  24.000 0     3    76 f AA_MATRIX7
AA_MATRIX7  20   7 108.000   0.000  21.000 0     3    77 f AA_MATRIX7
AA_MATRIX7  20   8 108.000   0.000  18.000 0     3    78 f AA_MATRIX7
AA_MATRIX7  20   9 108.000   0.000  15.000 0     3    79 f AA_MATRIX7
AA_MATRIX7  20  10 108.000   0.000  12.000 0     3    80 f AA_MATRIX7
AA_MATRIX7  20  11 108.000   0.000   9.000 0     3    81 f AA_MATRIX7
AA_MATRIX7  20  12 108.000   0.000   6.000 0     3    82 f AA_MATRIX7
AA_MATRIX7  20  13 108.000   0.000   3.000 0     3    83 f AA_MATRIX7
AA_MATRIX7  20  14 108.000   0.000   0.000 0     3    84 f AA_MATRIX7

AA_MATRIX7  21   1 105.000   0.000  39.000 0     3    98 f AA_MATRIX7
AA_MATRIX7  21   2 105.000   0.000  36.000 0     3    97 f AA_MATRIX7
AA_MATRIX7  21   3 105.000   0.000  33.000 0     3    96 f AA_MATRIX7
AA_MATRIX7  21   4 105.000   0.000  30.000 0     3    95 f AA_MATRIX7
AA_MATRIX7  21   5 105.000   0.000  27.000 0     3    94 f AA_MATRIX7
AA_MATRIX7  21   6 105.000   0.000  24.000 0     3    93 f AA_MATRIX7
AA_MATRIX7  21   7 105.000   0.000  21.000 0     3    92 f AA_MATRIX7
AA_MATRIX7  21   8 105.000   0.000  18.000 0     3    91 f AA_MATRIX7
AA_MATRIX7  21   9 105.000   0.000  15.000 0     3    90 f AA_MATRIX7
AA_MATRIX7  21  10 105.000   0.000  12.000 0     3    89 f AA_MATRIX7
AA_MATRIX7  21  11 105.000   0.000   9.000 0     3    88 f AA_MATRIX7
AA_MATRIX7  21  12 105.000   0.000   6.000 0     3    87 f AA_MATRIX7
AA_MATRIX7  21  13 105.000   0.000   3.000 0     3    86 f AA_MATRIX7
AA_MATRIX7  21  14 105.000   0.000   0.000 0     3    85 f AA_MATRIX7

AA_MATRIX7  22   1 102.000   0.000  39.000 0     4    14 f AA_MATRIX7
AA_MATRIX7  22   2 102.000   0.000  36.000 0     4    13 f AA_MATRIX7
AA_MATRIX7  22   3 102.000   0.000  33.000 0     4    12 f AA_MATRIX7
AA_MATRIX7  22   4 102.000   0.000  30.000 0     4    11 f AA_MATRIX7
AA_MATRIX7  22   5 102.000   0.000  27.000 0     4    10 f AA_MATRIX7
AA_MATRIX7  22   6 102.000   0.000  24.000 0     4     9 f AA_MATRIX7
AA_MATRIX7  22   7 102.000   0.000  21.000 0     4     8 f AA_MATRIX7
AA_MATRIX7  22   8 102.000   0.000  18.000 0     4     7 f AA_MATRIX7
AA_MATRIX7  22   9 102.000   0.000  15.000 0     4     6 f AA_MATRIX7
AA_MATRIX7  22  10 102.000   0.000  12.000 0     4     5 f AA_MATRIX7
AA_MATRIX7  22  11 102.000   0.000   9.000 0     4     4 f AA_MATRIX7
AA_MATRIX7  22  12 102.000   0.000   6.000 0     4     3 f AA_MATRIX7
AA_MATRIX7  22  13 102.000   0.000   3.000 0     4     2 f AA_MATRIX7
AA_MATRIX7  22  14 102.000   0.000   0.000 0     4     1 f AA_MATRIX7

AA_MATRIX7  23   1  99.000   0.000  39.000 0     4    15 f AA_MATRIX7
AA_MATRIX7  23   2  99.000   0.000  36.000 0     4    16 f AA_MATRIX7
AA_MATRIX7  23   3  99.000   0.000  33.000 0     4    17 f AA_MATRIX7
AA_MATRIX7  23   4  99.000   0.000  30.000 0     4    18 f AA_MATRIX7
AA_MATRIX7  23   5  99.000   0.000  27.000 0     4    19 f AA_MATRIX7
AA_MATRIX7  23   6  99.000   0.000  24.000 0     4    20 f AA_MATRIX7
AA_MATRIX7  23   7  99.000   0.000  21.000 0     4    21 f AA_MATRIX7
AA_MATRIX7  23   8  99.000   0.000  18.000 0     4    22 f AA_MATRIX7
AA_MATRIX7  23   9  99.000   0.000  15.000 0     4    23 f AA_MATRIX7
AA_MATRIX7  23  10  99.000   0.000  12.000 0     4    24 f AA_MATRIX7
